TransID;ElemID
771179;122944
771179;122947
771188;116716
771189;124407
771190;122673
771190;128077
771190;128551
771194;126538
771198;129478
771200;122641
771204;118807
771205;127619
771209;123316
771209;123620
771209;129771
771214;114265
771215;80405
771216;57667
771216;93283
771216;96874
771216;125084
771219;126280
771220;99851
771223;105067
771223;124217
771223;125460
771223;126912
771223;129486
771226;57810
771226;90260
771226;99682
771226;110838
771226;113696
771226;122943
771226;123111
771226;124392
771241;107022
771245;128758
771249;126832
771250;129752
771251;92435
771251;120773
771251;122641
771251;122806
771251;122824
771251;129589
771251;129771
771254;77824
771257;104249
771257;122960
771265;124544
771268;122199
771270;108118
771271;125756
771274;79698
771274;101091
771276;99903
771279;104237
771287;129459
771292;110754
771292;124961
771292;129635
771295;122678
771295;122775
771295;128551
771295;128852
771296;121381
771299;56241
771306;105892
771307;102787
771312;123294
771312;124168
771312;128931
771313;128443
771315;108348
771316;92808
771316;123472
771326;93645
771326;99688
771326;116270
771333;124498
771337;128111
771341;129339
771343;127302
771344;129497
771348;72184
771357;129466
771358;106137
771358;106972
771358;122775
771358;124217
771360;99913
771363;78784
771373;123081
771377;124466
771381;100636
771381;102209
771381;106873
771381;113696
771381;117354
771381;120958
771381;121076
771381;122775
771381;125806
771386;81478
771390;125152
771393;127916
771395;124133
771395;127712
771396;100030
771396;102780
771396;108333
771402;122694
771403;119313
771412;127577
771413;128005
771415;107390
771419;129497
771425;48553
771425;67437
771425;112514
771425;116155
771425;127858
771428;87979
771428;95082
771428;106972
771428;111244
771437;96732
771437;96942
771438;118526
771445;129143
771447;124271
771449;107357
771450;113523
771450;122777
771450;125878
771450;128965
771451;106222
771458;128624
771458;128761
771459;127336
771461;113642
771466;127911
771476;126897
771476;128050
771478;87979
771478;97747
771478;105664
771478;123441
771479;128528
771482;127304
771486;123628
771489;107479
771491;97620
771491;129018
771500;122806
771504;121106
771504;124474
771504;128318
771509;122829
771511;122628
771511;128551
771532;128790
771537;113185
771538;125845
771545;126692
771547;89076
771547;123246
771555;108061
771555;112543
771555;118705
771555;121948
771555;123895
771555;124723
771555;125112
771555;125843
771555;125844
771556;108121
771557;120130
771557;126833
771562;97464
771562;97624
771562;122699
771562;127343
771567;129466
771570;128512
771572;129360
771573;128964
771575;127942
771584;112058
771589;92960
771589;104165
771589;105067
771596;48665
771596;89183
771596;103535
771596;107358
771596;115496
771596;122498
771596;122712
771596;122959
771596;123456
771596;124174
771596;125503
771596;126833
771596;128950
771596;129709
771598;48665
771598;55945
771598;63700
771598;72864
771598;87259
771598;97639
771598;97981
771598;122927
771598;122958
771598;125208
771602;106263
771602;118396
771602;122691
771602;122699
771602;123644
771602;124036
771602;124404
771602;126022
771602;126235
771602;126696
771602;127323
771602;127929
771602;128257
771602;128540
771602;128659
771602;129308
771602;129315
771603;63037
771603;106972
771603;107357
771603;128852
771605;99796
771606;120764
771606;123620
771606;129771
771612;63037
771612;79319
771614;128761
771615;96884
771615;122825
771615;123620
771615;129771
771618;111820
771624;108109
771628;125310
771628;128325
771633;99862
771633;99863
771634;79319
771635;129369
771640;98968
771644;126876
771649;122678
771650;105951
771652;123619
771652;129281
771654;128414
771659;124575
771660;103567
771660;108657
771660;111244
771660;122775
771666;105059
771668;78784
771671;129719
771673;105626
771673;122478
771673;129293
771680;111244
771681;122420
771682;62634
771682;104189
771682;116557
771682;126020
771685;124494
771685;124495
771685;124920
771687;119293
771688;96853
771688;127002
771688;129582
771695;129599
771697;84235
771697;86566
771697;99903
771697;112058
771697;113696
771697;128141
771700;97168
771700;100483
771701;107488
771701;120098
771702;129301
771709;122588
771712;122825
771712;123620
771712;129771
771716;96686
771716;122806
771716;129771
771717;122811
771717;125327
771717;126455
771717;127661
771719;96099
771719;118526
771719;125327
771723;122777
771724;128703
771726;119293
771726;125427
771734;124432
771738;126283
771739;126832
771742;120989
771746;96884
771746;101274
771746;123190
771746;129771
771752;127916
771753;114728
771758;129478
771760;108365
771760;123553
771760;127485
771763;124494
771763;124495
771763;124920
771768;98562
771768;129276
771774;105032
771774;122960
771787;107413
771787;122469
771787;123822
771789;125360
771789;128285
771792;127336
771797;106972
771797;126512
771798;116516
771798;128264
771803;111244
771803;122678
771803;122710
771803;122775
771803;125885
771803;128251
771803;129469
771804;127336
771806;103817
771806;123264
771806;125228
771814;116482
771817;125885
771822;99609
771822;118526
771823;124713
771827;120989
771828;77888
771828;107357
771828;123456
771828;129417
771829;111978
771829;127605
771836;124584
771838;129192
771843;122691
771843;123644
771843;124036
771843;128257
771843;129344
771849;108887
771849;124733
771849;128997
771850;123233
771850;123535
771850;126292
771850;129332
771853;77827
771853;94391
771853;94616
771853;99262
771853;101274
771853;104101
771853;105831
771853;108109
771853;116469
771853;122572
771853;127327
771853;129667
771855;100022
771855;105059
771855;118526
771855;125334
771855;126277
771864;107357
771864;122422
771871;108854
771871;124893
771871;128664
771873;127684
771878;123737
771882;127822
771887;116716
771889;99862
771889;99863
771892;114808
771900;122692
771900;122693
771902;109626
771902;112258
771902;112259
771904;108011
771908;82156
771909;126280
771909;127186
771911;109251
771911;109254
771914;129562
771920;126372
771921;94622
771921;97464
771921;97981
771921;112661
771921;122811
771921;126068
771921;129777
771930;74501
771930;88820
771930;108140
771930;126235
771930;128427
771933;123035
771938;103405
771941;122825
771941;123620
771941;129771
771944;126355
771947;113414
771947;121076
771947;122775
771947;127907
771947;128411
771951;47174
771954;34948
771954;122855
771954;126235
771954;128071
771966;95082
771966;96689
771966;122777
771966;122811
771967;124012
771975;96327
771975;124156
771976;96851
771982;98562
771982;122629
771982;128551
771986;122635
771986;122691
771989;122824
771989;124457
771993;95082
771993;106972
771993;111244
771993;122775
771993;128664
771993;129339
771993;129341
771993;129667
772001;105338
772003;122959
772003;123456
772003;124155
772003;124168
772003;126071
772003;126833
772003;126835
772003;127605
772006;60994
772006;97168
772006;116214
772006;117566
772006;123302
772006;123303
772006;124156
772006;124881
772006;125131
772006;125186
772006;125327
772010;123614
772012;122695
772017;129392
772020;129344
772023;108804
772023;111816
772023;121076
772023;122775
772023;124696
772023;126025
772032;125327
772032;128705
772036;86086
772045;99663
772045;129466
772046;122722
772056;116214
772056;126832
772058;32781
772058;101440
772059;99440
772059;112110
772066;129582
772068;129667
772071;106137
772071;119293
772071;125327
772071;126836
772071;127002
772071;127326
772071;127327
772072;128845
772079;123737
772079;125680
772079;129494
772084;98562
772089;123238
772093;128396
772097;91803
772097;98102
772102;94405
772102;122882
772103;128256
772104;127336
772110;129369
772113;93042
772113;96925
772114;106200
772117;105067
772117;111261
772117;122953
772117;124438
772117;124439
772117;125756
772117;128182
772118;127336
772122;125327
772122;125940
772122;126718
772124;121467
772125;128479
772125;129392
772132;128141
772138;69891
772139;125277
772145;106137
772153;103677
772153;126577
772153;127765
772154;129497
772155;104249
772155;122775
772155;124895
772155;125208
772155;128852
772155;129339
772159;105751
772159;107358
772159;120278
772159;123803
772159;129477
772162;98715
772162;106166
772171;98720
772171;104877
772182;122678
772182;122959
772182;125885
772182;128664
772182;129339
772182;129341
772187;79472
772187;122628
772187;122635
772191;129771
772195;105626
772197;128456
772199;126235
772206;99663
772206;102303
772206;106404
772206;111261
772206;112359
772206;124677
772207;122525
772207;125418
772207;126193
772208;73818
772211;98536
772211;120373
772212;57667
772212;127336
772216;128708
772224;103567
772231;101091
772231;117131
772240;128512
772240;129488
772243;87169
772244;123441
772248;123695
772250;125152
772256;110287
772257;104877
772257;127684
772257;129338
772260;127908
772266;120764
772266;129771
772268;129466
772273;99862
772273;99863
772281;129635
772284;127694
772284;128608
772286;99682
772286;99683
772286;102661
772286;102662
772288;79319
772288;97864
772288;115316
772288;119168
772288;122678
772288;123925
772288;125231
772288;125327
772288;125885
772288;129494
772289;101274
772289;122678
772289;125885
772292;122649
772294;127055
772295;122477
772296;129281
772303;94044
772303;106381
772303;124348
772309;127435
772314;116962
772316;94622
772316;126235
772320;126442
772320;129205
772323;119868
772323;124438
772324;92925
772327;126385
772328;129771
772331;113923
772335;116989
772336;127323
772337;107358
772337;122857
772337;124498
772337;124743
772337;124744
772339;129466
772345;106278
772346;96884
772346;122588
772350;123111
772350;125076
772350;129497
772350;129771
772353;88255
772359;102321
772359;105274
772359;124539
772361;78764
772361;104249
772361;106972
772361;108657
772361;122628
772361;123035
772361;123638
772361;126743
772361;128520
772361;128551
772361;129462
772361;129684
772370;128365
772370;129544
772373;107358
772373;124494
772373;124495
772373;124920
772373;129714
772384;129774
772389;111316
772396;120132
772398;128410
772405;108147
772419;92742
772419;122777
772420;125428
772420;128037
772420;128064
772422;97624
772427;94261
772427;99267
772427;102212
772427;102710
772427;102711
772427;102712
772427;102713
772427;115018
772427;115019
772433;114465
772435;74403
772435;103567
772435;111244
772435;122775
772442;119747
772442;122971
772442;124429
772442;125595
772445;118505
772446;114468
772446;127712
772447;128418
772456;99682
772456;99683
772456;124426
772457;122528
772457;124392
772459;129288
772464;61521
772464;79602
772464;87586
772464;96413
772464;105067
772464;110446
772464;122959
772464;123468
772464;123737
772464;125327
772464;125544
772464;126832
772468;78764
772468;79472
772468;83674
772468;91935
772468;96975
772468;112011
772468;123234
772468;124537
772468;124565
772468;124739
772468;124745
772468;125911
772468;126600
772468;128950
772470;118907
772471;128141
772474;99662
772479;86347
772479;129281
772480;67279
772480;102737
772480;103048
772480;124708
772484;128095
772484;128551
772488;99796
772488;128825
772494;78871
772494;88819
772497;100724
772497;107258
772497;108150
772497;120512
772497;125853
772500;122973
772502;119011
772502;127613
772503;96884
772503;123620
772503;129771
772505;127336
772506;92742
772506;97464
772506;122775
772506;124696
772506;129777
772507;97864
772507;122817
772507;124125
772507;125327
772510;107634
772517;129281
772522;125615
772524;122777
772524;122811
772524;126833
772528;125094
772533;107519
772533;121555
772533;127318
772534;129185
772536;57667
772538;105067
772547;110346
772553;124040
772556;129667
772561;124743
772561;124744
772561;127808
772564;90594
772566;122655
772566;126232
772568;123623
772570;124494
772570;124495
772570;124920
772572;129206
772572;129599
772575;129338
772582;89183
772582;125595
772582;126235
772590;126235
772592;95082
772594;104880
772594;111978
772594;124405
772594;128318
772601;129771
772605;124438
772609;90552
772609;128414
772609;128969
772614;128380
772614;128703
772619;126235
772619;127950
772619;128761
772620;101091
772622;107358
772622;109626
772622;129098
772623;125172
772624;123676
772629;104877
772629;120706
772629;124920
772629;125587
772629;127336
772629;127570
772629;128294
772634;98562
772634;127945
772634;128540
772636;126474
772640;127704
772641;92905
772641;102211
772641;102713
772642;128953
772645;125327
772645;126806
772648;128614
772650;122806
772650;129771
772653;108657
772653;122775
772653;128852
772656;93644
772656;108723
772663;105626
772668;108657
772668;122754
772668;125361
772680;122960
772680;129727
772682;124569
772684;100197
772684;127812
772689;106870
772694;119671
772694;129003
772694;129476
772695;122825
772695;123620
772695;129276
772695;129771
772700;118527
772702;109763
772702;123638
772703;101274
772703;122775
772703;123190
772703;126160
772712;77943
772712;115458
772714;129714
772716;106342
772720;89983
772724;121386
772726;60289
772730;97464
772730;100486
772730;104835
772730;127343
772733;115496
772733;124584
772733;128872
772733;128873
772738;124494
772738;124495
772738;129714
772740;111574
772740;124529
772740;124759
772750;128614
772756;111219
772758;93558
772758;122678
772758;125885
772761;123333
772765;111754
772766;78764
772766;122628
772770;107519
772770;127318
772770;129714
772772;128758
772778;129276
772784;62631
772794;100022
772795;96099
772795;118526
772795;125327
772799;127943
772799;129341
772800;122927
772800;122960
772800;124964
772800;125186
772806;110451
772811;26630
772811;112003
772811;125382
772814;110633
772817;104877
772817;124743
772817;124744
772817;128388
772817;128614
772817;128792
772818;62631
772820;98470
772820;107358
772822;122781
772827;113402
772829;100195
772829;128409
772829;128703
772832;119868
772832;124677
772832;125756
772836;123441
772837;83061
772837;125084
772837;128456
772837;128664
772837;129332
772837;129339
772837;129341
772839;125716
772839;129339
772841;126235
772843;96327
772847;125367
772847;125746
772847;125931
772848;96170
772848;114377
772848;126325
772848;127703
772848;129551
772849;78782
772849;96099
772849;97979
772849;106137
772849;107358
772849;118526
772849;119293
772867;126235
772867;128629
772867;129719
772871;107490
772871;109264
772871;109266
772871;113696
772871;123734
772871;125427
772871;127912
772875;93644
772875;116270
772875;129027
772885;108137
772889;107680
772896;104877
772896;127336
772896;128509
772903;91979
772903;104877
772911;92808
772911;129148
772912;71891
772912;107358
772912;123456
772912;125327
772912;125739
772912;125740
772912;127248
772915;124769
772916;108799
772916;108899
772916;129281
772918;125150
772919;108160
772919;116150
772926;102321
772927;86444
772936;79472
772936;95078
772936;108657
772936;122775
772937;122649
772941;128554
772944;123247
772951;97864
772951;126058
772952;121368
772952;123111
772956;89183
772956;90260
772956;90261
772956;104533
772956;122958
772956;124156
772956;125327
772956;127650
772956;129486
772966;127336
772967;126794
772967;128870
772970;116339
772980;104237
772980;104533
772981;114485
772981;129283
772981;129497
772982;108458
772982;121076
772985;127336
772998;77334
773000;42998
773000;48665
773000;57810
773000;91186
773000;95082
773000;99862
773000;101788
773000;109188
773000;114819
773000;115496
773000;123042
773000;123111
773000;125327
773000;126385
773001;109279
773001;124494
773001;124495
773001;124500
773001;124920
773001;125587
773001;126162
773001;127317
773001;128294
773008;126188
773009;122678
773009;125885
773014;92923
773014;124743
773014;124744
773014;125327
773014;126238
773014;127352
773016;106530
773016;127737
773016;129771
773019;98935
773019;107358
773019;123456
773019;125595
773022;104249
773022;128437
773022;129199
773022;129338
773023;128877
773028;128377
773029;128761
773032;119868
773032;124677
773039;97464
773039;127343
773039;129343
773044;127912
773050;78784
773050;112053
773051;78784
773055;125878
773061;93558
773061;103567
773061;107357
773061;122775
773063;101677
773066;98562
773069;113601
773070;59657
773070;115496
773070;123445
773072;98598
773072;129589
773080;116269
773080;123674
773082;112655
773087;125084
773087;128456
773087;129582
773088;97864
773088;125327
773088;125845
773088;129494
773091;106104
773093;127336
773095;97464
773098;106453
773100;108997
773100;126876
773104;124701
773104;127809
773119;117430
773119;127489
773119;128251
773119;128551
773119;129684
773119;129688
773121;102710
773125;120614
773127;96884
773127;97469
773127;129771
773132;108657
773132;108799
773132;123038
773132;123039
773134;108162
773139;97145
773139;129688
773142;125615
773147;106937
773147;110829
773147;110830
773147;121076
773147;124036
773147;126235
773147;127912
773147;129344
773153;128550
773156;125327
773156;125412
773156;125427
773156;127570
773156;127577
773162;128837
773164;94264
773171;101788
773172;124156
773175;122678
773175;125327
773175;125885
773175;126455
773180;127916
773183;129197
773185;115663
773186;122635
773186;122710
773186;129688
773187;122478
773187;127894
773187;129293
773187;129310
773190;96689
773195;101157
773200;109651
773200;128554
773206;103567
773206;122775
773209;107358
773209;122635
773209;126809
773209;128211
773209;128889
773212;94585
773213;129341
773213;129599
773219;93558
773219;104880
773219;106137
773219;111286
773219;111978
773219;122678
773219;125327
773219;125334
773219;125885
773219;128588
773220;126691
773220;127916
773224;126843
773225;60092
773225;93298
773225;93299
773225;107358
773225;112794
773225;121229
773231;68381
773245;100314
773250;108173
773252;127912
773252;129344
773254;128614
773256;106732
773259;106668
773259;111408
773259;113582
773259;124156
773259;129771
773265;127453
773266;120499
773269;125544
773269;126385
773273;121457
773273;128100
773275;127870
773277;98562
773277;124735
773280;79319
773280;96895
773280;97864
773280;125231
773280;129494
773284;122962
773287;128219
773289;96884
773296;105053
773299;104880
773299;111978
773299;128317
773305;125845
773305;129339
773309;108712
773313;103204
773313;124099
773313;125138
773313;125741
773315;128761
773317;46968
773317;75257
773317;93558
773317;104877
773317;104880
773317;111978
773317;122678
773317;123039
773317;124471
773317;125885
773317;128317
773321;73873
773321;97533
773321;105831
773324;124407
773325;87386
773325;95086
773325;99560
773325;108114
773328;105059
773328;111259
773328;113696
773328;122426
773328;122927
773329;126832
773329;126833
773329;126835
773333;108511
773337;106310
773337;110131
773337;122838
773337;125131
773339;119677
773343;104877
773349;119293
773349;122469
773352;123470
773352;125679
773352;126620
773356;125923
773370;108533
773370;108657
773370;122775
773376;113395
773377;122421
773377;122694
773381;122653
773381;122686
773381;125836
773381;127489
773381;129190
773381;129339
773381;129684
773384;83988
773385;105229
773385;109279
773394;93558
773394;95078
773394;108657
773394;122775
773394;128950
773395;93558
773395;127002
773400;97981
773400;125412
773400;128222
773404;99519
773404;123126
773410;105106
773413;124696
773413;126235
773413;128071
773413;129015
773416;122825
773418;99536
773423;123652
773423;125150
773423;126235
773423;126582
773424;129497
773425;105106
773425;123177
773425;125327
773431;94527
773431;122943
773431;122959
773431;124168
773431;126832
773431;126833
773434;33376
773434;57810
773434;85533
773434;90260
773434;94922
773434;98368
773434;98427
773434;104620
773434;109188
773434;126071
773434;128950
773436;118526
773437;114637
773437;126549
773437;129550
773443;105059
773446;128708
773447;122635
773447;125871
773454;101274
773454;122678
773454;125885
773454;129167
773455;123628
773459;129190
773462;126600
773472;124157
773472;124881
773473;90866
773473;104877
773474;111003
773478;59090
773481;100014
773484;122775
773484;122811
773484;125427
773484;128395
773484;128460
773484;129497
773488;128705
773490;79319
773490;125147
773497;98102
773497;111811
773497;122959
773501;129478
773503;92960
773503;105067
773506;125131
773506;125327
773506;126052
773512;98562
773512;122635
773512;125836
773515;125744
773515;126832
773521;117354
773522;128379
773525;125277
773528;123822
773530;104690
773530;111286
773530;125334
773536;119666
773538;125327
773538;127889
773538;127980
773539;105165
773539;121335
773543;104293
773543;119293
773543;121969
773545;119293
773545;122469
773551;127056
773553;124529
773553;124759
773554;124494
773554;124495
773554;124920
773556;126664
773563;124080
773563;128625
773566;102321
773566;125598
773570;128794
773571;125763
773575;93558
773575;125327
773575;126748
773587;107991
773587;122866
773587;123674
773587;125884
773594;125878
773595;35003
773595;47713
773595;47770
773595;69022
773595;69320
773595;86802
773595;93315
773595;96170
773595;107580
773595;108556
773595;112751
773595;114548
773595;115286
773595;116799
773595;118660
773595;123157
773595;124547
773595;124621
773595;124764
773595;125159
773595;125164
773595;125217
773595;125218
773595;125757
773595;125820
773595;125821
773595;125823
773595;126432
773595;126549
773595;126551
773595;127010
773595;127220
773595;127860
773595;128191
773595;128196
773595;128284
773595;128536
773595;129549
773599;90594
773601;109523
773602;122678
773602;125885
773604;110927
773604;124970
773604;125881
773610;77827
773610;128059
773611;129771
773620;126246
773620;128437
773628;128761
773628;128801
773635;126560
773638;126859
773641;120883
773641;126760
773642;82734
773645;98079
773647;111574
773647;124529
773647;124759
773654;122777
773654;128755
773661;97461
773663;106536
773663;124438
773665;124392
773665;128755
773666;127950
773666;128761
773669;118357
773671;77752
773673;99903
773674;110201
773674;122960
773680;125364
773680;125731
773686;91688
773686;122683
773686;126511
773686;128077
773687;71151
773687;71154
773687;71158
773687;71160
773688;128801
773690;109525
773690;117411
773690;120388
773690;122673
773690;123624
773690;128251
773690;129029
773690;129196
773690;129332
773690;129684
773690;129688
773693;80161
773696;91338
773696;122224
773696;126668
773696;129339
773698;122775
773698;129339
773699;122261
773706;106177
773706;128528
773708;121933
773708;127336
773711;111835
773711;125544
773711;126385
773711;129216
773714;104237
773714;123111
773714;125327
773714;127889
773714;127980
773715;124494
773715;124495
773715;124920
773717;98981
773719;84011
773729;98562
773729;121993
773729;129605
773732;124897
773733;102780
773733;122925
773735;123771
773738;114265
773744;104059
773744;128801
773744;129667
773750;123762
773750;124043
773752;127336
773753;122824
773757;129714
773760;107357
773762;127802
773762;128389
773764;122927
773764;126301
773764;128741
773764;128742
773772;122825
773773;96462
773773;122629
773773;122635
773773;122653
773773;128520
773773;129338
773773;129684
773774;123641
773780;124526
773784;128380
773785;106732
773787;98562
773787;107064
773787;122635
773787;124457
773787;125265
773787;125304
773787;128939
773787;129192
773787;129686
773787;129771
773788;80146
773788;126292
773793;78784
773796;121511
773801;129478
773802;107357
773802;111105
773805;32652
773815;107946
773815;122469
773815;128512
773819;97369
773822;113640
773824;100296
773824;128437
773828;111261
773828;125186
773829;122891
773829;125327
773829;126806
773829;128705
773840;126235
773840;126832
773842;123083
773844;112322
773845;124457
773845;129589
773857;109154
773857;113165
773864;104237
773865;90789
773867;78957
773867;79106
773871;115180
773872;99913
773872;123370
773872;125372
773872;128502
773875;32755
773875;32882
773875;73960
773875;111801
773875;125248
773875;125926
773875;128217
773876;124494
773876;124495
773876;124920
773881;108714
773881;128877
773885;126517
773885;127796
773889;91861
773889;104790
773889;109049
773889;126269
773895;104249
773895;112256
773895;123928
773895;123929
773895;126832
773895;126833
773895;129543
773898;87586
773898;92960
773898;122960
773898;123357
773898;126695
773908;128376
773909;115019
773909;125911
773911;122806
773911;122824
773913;98957
773913;104101
773913;106876
773914;129771
773926;126416
773930;101685
773934;116126
773934;122641
773934;122824
773934;128760
773934;129771
773938;120447
773942;86462
773942;109616
773942;124141
773942;129338
773943;122695
773943;128356
773946;123638
773946;129339
773955;114265
773961;106137
773961;127248
773962;107357
773962;121064
773963;47763
773969;127684
773974;108212
773974;108213
773974;113607
773976;122811
773976;125370
773976;126235
773976;127912
773976;128704
773976;129344
773976;129497
773978;125278
773986;105957
773986;124769
773986;126305
773986;127253
773986;129582
773986;129691
773986;129692
773990;110547
773990;114343
773990;127950
773994;46942
773994;78764
773994;82116
773994;97747
773994;111244
773995;110167
774014;122806
774014;129771
774020;124495
774021;113006
774021;125676
774021;126235
774023;75257
774023;93558
774023;99913
774023;107357
774023;122678
774023;125885
774026;64909
774026;102884
774027;96895
774027;97864
774027;123456
774027;125327
774027;129494
774035;100486
774035;128222
774036;102914
774036;128437
774036;129339
774038;100022
774038;118526
774043;96327
774043;105307
774043;122925
774045;124507
774045;128541
774045;129301
774053;63341
774057;99102
774057;122960
774057;125372
774062;47345
774067;127422
774067;128311
774068;104243
774070;89526
774070;124441
774077;111574
774077;119293
774077;122806
774077;122824
774077;124529
774077;124759
774077;126183
774077;126235
774077;127395
774077;129332
774077;129771
774087;128095
774096;123510
774096;123676
774096;128125
774096;129505
774097;128141
774098;105664
774099;97016
774099;128222
774101;96925
774101;128198
774106;128456
774109;62631
774111;96975
774111;113696
774111;125327
774111;125427
774111;126806
774111;128705
774112;95078
774118;124773
774137;88645
774137;94637
774137;102780
774137;102786
774137;102787
774137;105850
774137;107358
774137;122016
774137;123628
774137;124374
774137;124881
774137;126301
774137;126558
774137;128178
774137;129503
774143;125299
774147;74054
774148;116893
774148;124659
774151;96884
774151;122638
774151;122775
774151;128414
774158;95208
774158;123357
774165;104685
774165;124217
774171;120990
774171;123706
774171;126561
774171;126844
774173;107479
774178;129346
774181;124735
774188;122478
774193;129339
774194;102346
774196;125412
774196;125427
774196;128222
774198;116433
774199;114485
774200;128502
774212;126474
774221;125412
774221;128222
774225;122641
774225;122806
774225;122824
774225;129771
774235;126438
774236;101675
774247;127643
774247;128927
774253;104101
774253;121386
774253;121505
774253;124288
774253;127421
774254;96689
774254;122811
774257;110838
774258;77827
774261;124392
774267;71369
774267;93558
774267;107519
774267;116271
774267;124494
774267;124495
774267;125230
774267;125885
774267;126306
774267;127336
774267;128761
774269;127922
774270;108060
774271;112053
774275;129771
774280;122641
774283;78764
774283;94622
774283;113414
774283;124696
774298;124537
774298;124739
774298;124745
774301;124744
774305;121087
774305;126922
774307;88473
774307;108582
774309;120451
774314;125094
774314;127570
774314;128705
774316;109582
774317;124472
774324;121863
774329;129549
774332;124494
774332;124495
774332;124920
774333;103851
774337;123822
774339;104877
774339;127336
774342;95429
774342;103772
774343;73052
774343;105059
774343;125073
774347;128077
774347;129339
774348;63384
774348;102243
774348;105210
774348;106342
774348;125756
774348;128217
774349;128937
774350;123925
774353;87586
774353;112011
774353;126193
774353;126833
774355;67661
774355;85025
774355;87586
774355;93558
774355;98102
774355;107358
774355;108688
774355;108854
774355;109569
774355;116138
774355;122212
774355;122678
774355;122809
774355;122960
774355;124392
774355;124396
774355;124469
774355;124881
774355;125133
774355;125503
774355;126912
774355;128950
774357;99122
774357;107344
774362;99006
774372;104877
774372;128509
774374;123620
774374;126833
774377;46123
774377;58328
774377;61799
774377;75754
774377;88442
774377;105089
774377;105256
774377;106934
774377;106936
774377;106996
774377;107257
774377;107463
774377;107464
774377;107465
774377;110057
774377;110114
774377;118002
774377;118716
774377;121743
774377;123268
774377;124544
774377;125208
774377;125543
774377;125566
774377;125845
774377;126517
774377;126809
774377;127248
774377;128825
774377;128828
774377;128889
774382;85805
774386;108220
774388;124155
774388;128410
774393;127423
774395;91861
774395;98598
774399;99201
774399;108200
774399;126832
774401;124392
774403;122921
774407;106137
774407;128664
774407;129339
774407;129341
774407;129582
774408;98883
774409;77824
774409;99684
774409;109525
774409;122960
774419;104877
774419;128614
774420;128715
774424;100483
774430;122714
774430;124392
774430;125871
774439;126052
774441;122825
774444;125578
774445;119293
774448;129349
774454;110914
774454;123710
774454;123711
774454;124156
774454;129301
774455;129466
774459;123620
774459;127336
774461;108228
774469;129566
774472;128437
774473;125741
774473;128588
774475;127929
774478;107046
774478;128551
774481;122422
774481;128837
774482;110328
774486;101443
774488;105715
774492;29975
774492;52807
774492;60973
774492;69721
774492;85805
774492;90267
774492;90594
774492;97650
774492;99751
774492;101070
774492;107899
774492;108007
774492;108008
774492;109453
774492;115894
774492;119868
774492;120706
774492;122678
774492;122927
774492;122942
774492;122960
774492;125127
774492;125694
774492;125885
774492;126620
774492;126623
774492;126624
774492;127040
774492;127336
774492;127507
774492;128107
774493;110838
774502;125083
774510;75257
774510;98562
774510;120866
774511;125152
774517;105636
774518;113523
774523;96099
774523;105059
774523;118526
774523;121969
774523;125327
774525;122678
774525;125885
774536;96533
774536;98805
774536;107828
774543;129210
774545;107358
774545;112258
774545;112259
774545;128809
774547;103571
774548;98533
774548;98733
774548;101726
774548;115215
774548;119667
774548;122678
774548;122696
774548;123241
774548;123357
774548;124392
774548;124738
774548;125208
774548;125845
774548;125885
774548;126373
774548;127002
774548;128502
774548;129206
774549;91688
774549;96689
774549;122775
774549;122811
774549;126371
774553;106381
774558;107358
774558;111683
774558;122635
774558;124494
774558;124495
774558;124920
774558;125427
774558;129714
774561;129263
774564;91688
774566;82541
774566;108231
774570;104522
774570;106214
774570;117430
774570;120617
774570;121865
774570;122629
774570;122635
774570;122653
774570;122676
774570;122677
774570;126568
774570;128434
774570;129684
774577;128918
774578;124581
774582;123397
774586;128761
774588;84677
774588;128819
774593;104877
774593;127835
774597;113590
774597;125885
774597;126235
774597;126833
774605;107399
774605;120485
774605;121076
774605;124525
774605;124696
774605;126017
774605;128414
774605;128551
774606;90730
774608;129289
774610;70663
774615;98562
774615;123111
774616;120915
774621;126534
774622;126347
774626;90865
774628;101427
774628;122775
774628;124154
774628;124403
774628;126235
774628;128318
774630;122528
774639;112956
774639;120987
774639;123706
774639;125434
774639;125763
774639;125764
774639;126068
774639;126364
774639;128347
774639;128487
774639;129145
774644;86218
774646;123668
774648;123822
774654;119768
774660;92960
774660;98102
774660;98155
774660;102243
774660;102249
774662;90465
774662;95118
774662;125842
774662;126071
774663;129338
774665;77824
774666;109884
774666;125551
774666;128396
774666;128473
774666;128680
774669;121203
774669;124381
774671;128456
774672;125951
774674;97864
774676;127825
774676;128260
774681;109320
774685;125279
774686;122960
774686;123706
774686;128347
774691;105067
774691;127336
774692;123316
774693;127383
774696;105306
774696;105307
774696;107452
774696;124573
774696;126521
774696;128410
774701;127821
774702;125406
774708;100030
774708;108333
774710;122825
774710;127336
774711;110298
774711;125412
774711;128222
774712;92810
774712;99609
774712;104560
774712;122558
774712;124743
774717;96492
774717;97168
774718;129488
774722;91338
774722;127916
774723;129553
774726;95078
774726;106493
774726;116049
774726;117072
774726;117430
774726;117998
774726;117999
774726;122629
774726;122635
774726;126743
774726;128251
774726;129688
774730;122421
774730;123917
774733;102884
774733;128317
774738;128411
774739;96940
774747;108365
774747;128154
774748;107033
774748;122943
774748;124217
774748;126071
774748;126832
774748;126833
774750;93644
774750;97168
774750;104249
774750;109154
774750;116271
774750;122925
774750;125774
774752;123469
